Air Quality Index (AQI),Carbon Dioxide (CO2) Emissions,Methane (CH4) Emissions,Nitrous Oxide (N2O) Emissions,Particulate Matter (PM2.5 and PM10),Ozone (O3) Concentration,Water Quality Index (WQI),Biodiversity Index,Deforestation Rate,Soil Erosion Rate,Waste Generation Rate,Recycling Rate,Energy Consumption,Renewable Energy Usage,Water Consumption,Land Use Change
58.53494753171191,41.17472955752552,37.56204797906428,43.21775348955153,48.79116189010328,52.784051315071366,47.28015062727688,62.49762815669581,50.49905732980861,44.88491723679789,50.302981771918844,39.66745048711462,60.967679434900575,36.939552722841,37.646972942576454,44.396389783057685
48.20080236926201,47.447733653879794,48.21130571351426,49.92512789911673,56.470114644674,65.2934256404779,48.50930670176685,43.85578050959784,26.508155329886215,62.35848707667488,43.322705587337246,51.1603185588348,45.38219538699568,40.7222475563147,55.66480591619495,48.58953832425272
50.34993294991673,40.78258433825177,46.329658158481614,34.668682299374716,49.25785940824538,50.3408469011455,48.08975821170947,41.437210911188274,53.17886902687175,72.13736377969269,57.710358376717124,55.10408587243282,50.356632970007524,38.609518427971366,44.86647844359741,63.122788411847665
52.69055706515958,55.56569982354055,45.71320635541088,33.662432403265676,64.4962487297639,50.28797724682608,62.00811409988229,32.34010552721388,46.233575480211925,49.31978043190869,49.766154424005805,51.73323547350045,60.44672209297449,52.10059331416717,61.53864022499951,37.74125426053084
39.32148195487186,59.01658683060693,57.173562378366015,50.77916477055792,37.589519770252515,40.840872048228974,45.622065614360054,52.710240664597166,49.69878860625716,62.6208212961715,59.43329868469069,44.94654783483409,37.25204810926375,62.32225573549315,29.806584798140854,43.23193951111934
35.26903631399903,54.28480135318228,43.978590635529194,41.06228293844291,56.523773725564006,56.55278945061025,51.99430726571952,47.91613210987521,32.83479770046894,45.78489465382513,50.26123846211413,36.41448200138689,56.392786430305634,52.7504847188308,52.99325175609321,41.89434500790222
44.467975461870246,53.984580697793916,65.67339627531797,59.40381784627402,53.44774546001559,45.79202516488903,53.380244315385184,63.767664785847714,65.76950972015138,60.42736849911432,35.89877380543692,41.577334146798435,58.75155800218394,61.65877868336571,62.58243178259173,49.02092195107202
61.26024996193226,37.3826954029104,38.594161026099584,59.757107957564486,38.22246312623735,65.2036736346105,60.1757561158945,67.098943131497,40.53674371490818,56.60045182237508,44.060644069048834,59.07440600050835,61.57900247119512,39.77085559764498,52.45217246954728,59.01284151754567
56.86729460639721,66.86840121030664,56.94228738850265,53.400881161562715,53.30242538175764,56.79982323837682,58.398851352469094,57.960783095607546,34.29243562445309,59.89341397663071,43.7607948770484,52.54266190780368,42.356400297292005,39.05795228698548,47.34198620554901,59.97898004627055
16.23937272685219,45.132117195679804,53.76698864936892,53.374286749744044,63.388635465641045,34.49602577209944,45.86730712240025,51.655687620362606,51.042144890650924,31.960337246166304,53.870299384627444,72.64876584085299,53.80457629051505,55.78248276671292,26.073097322130508,38.748071589915924
51.590443931555996,50.46158527418452,36.114005528121126,53.41864484825349,64.89006264262461,42.72163269963531,49.41295452178074,49.66517835583392,44.81658734236925,61.39222614684675,48.994799193520215,51.23497763312176,48.91277900228958,64.48762571970019,49.771143803434825,48.47303918557223
50.29586066810343,42.154908236645326,45.32452532597073,72.79094421030284,57.54427970796398,34.287954413178106,47.89658373046993,51.87796813163303,43.411864855319465,57.382474073500944,55.597168316711375,50.45097259138834,69.97960062075147,57.53486387258716,42.56847193211664,48.249048781706705
49.89312697866528,46.03498664696391,29.842002036749534,63.17996367397413,42.907374436569285,67.08880297522785,57.69376254617815,56.65390584475638,48.33810905105569,42.90969603779005,38.46991693788485,42.181240341194176,55.10401618384143,38.3994072277574,52.058641335853196,43.348326270627304
51.96356013316167,53.54781558084441,59.011117067667016,60.44251615751112,47.0220543830293,57.395837571547126,37.54432258441904,46.62609645920764,52.12850039012922,66.4530603717199,46.94422969674272,56.154423898400886,44.73295816758232,44.64174975570438,53.52978145692128,43.26759535880336
52.945683504915095,51.6826392945134,58.87398986088248,65.91906928958285,39.56435405306964,63.033516600608415,58.113487854158834,48.812289176334495,42.604355138405225,45.31556966507154,54.80775054360576,47.724782190749806,47.21365776162881,57.19594622207936,69.259619644998,47.62345667390822
47.210022077551756,47.17533776046933,59.2500209011838,59.18744228725413,46.638348522543914,55.20598753193245,72.43952106262874,54.93994913471126,55.77094593460737,44.907067713141814,55.04462012559372,44.616916118751114,53.20690115824028,57.86310056010374,36.906501518267895,48.21422051020152
49.729457542561555,54.82295990706239,59.84065145207343,51.5456401012555,55.680185235921144,55.66732620239713,39.166792433591034,46.71731920786242,51.45158489274425,47.39424653910979,49.171250685450396,53.12945896103097,42.050620925335124,40.854375416606544,49.22516248806225,43.144442166287206
55.277126869353225,65.49176758593478,47.11770356591773,46.841295205035,51.29848817126859,41.22585322787339,47.44114458621324,51.223993682234294,76.61821475331178,41.49117038239953,66.33539015221947,37.82736399720535,30.0028298521715,37.223924672330696,49.50830075472863,43.97229894030951
56.20754142956909,47.94312239210487,36.65083079190767,35.5825468671744,61.51949268256997,49.24512451993215,34.215960990184385,51.10439241099139,54.116757378564145,56.997320583583,36.76874572241489,40.58986338167997,62.0035753795486,45.78474135893043,41.79516146734761,55.092004003634486
63.93288766874585,50.492123081624335,48.41927414532451,45.99616486696273,47.12706826553588,70.73973864705033,60.245588359525456,61.421956140833906,45.700868482138596,70.61431564416887,59.755819715955354,38.73407722471164,58.99935287339152,49.487502443309474,28.369271905562744,27.902184280935177
58.798189972941806,59.55192555638087,29.729746679555163,64.8537164158454,55.12197472124139,65.64555478247208,49.78688545558125,59.81472037157878,52.30066690804142,29.919143801265427,49.397714168309676,50.25252308217511,48.78778786132991,54.20847263324731,67.92295998018366,55.820013014491366
49.2785047531646,34.77195080130248,46.15342832251029,55.30764863676716,36.10190732420622,63.36156372872244,50.83131252340229,37.28499609762403,49.609065403262214,56.75395991166579,47.723540590655425,60.28020802630829,52.451600263522714,59.35555413591402,40.85626549864278,38.212906455293464
56.29294156112175,49.84025219611856,39.20064452657748,57.735258120134446,50.12725693044463,44.46568930821622,63.0163473975967,53.18893496759748,39.06105432322387,53.17445399824284,40.03432535172048,47.16839119168449,55.88299959370472,54.41494118312218,27.787504536747655,58.996556276080355
47.337756016265985,52.528574738871896,42.35503311185189,48.52153488681371,55.174281651859545,31.456186713340003,68.08617703425509,39.540964419418856,34.8155783597911,41.614012964911964,41.58902303307642,56.267838601291544,43.58203228901684,50.7301619211295,42.3920922911402,50.54083331130683
68.30462506067838,52.32033587888943,51.55534939308106,32.84038581723587,44.89437903025069,53.5929252505628,58.938177790525884,59.34477568754961,31.315545874519486,57.96238357016979,51.524449121882824,41.34677809577011,53.453712894514965,43.08684571997,48.284128560106,56.69875976773342
50.345454925092035,54.093152116190396,51.75482910929067,48.48986804254536,53.47717978022839,41.714842332486356,56.847703551366266,62.910266467456495,51.44584418097111,48.98293141627317,46.9141781110199,41.6450852398832,47.953747422837395,36.63118173526392,56.677512515806754,65.518079369078
55.70796069613089,67.9414466405849,41.95482399910576,32.2115443428248,51.252330687476615,39.29935313839229,63.46805339709802,38.7728865178027,56.47672115353397,38.81061993226584,52.96730428595822,42.74588325665601,41.49718654404887,49.80976429328021,58.17380603883292,52.68465557957536
56.01813847017995,57.39552621291041,60.37893522404256,46.7490646053055,61.8697349805055,39.537729930061325,58.81800169639256,52.63498242554856,44.01460141711676,45.75337970401486,55.49904255988335,34.84824197515556,60.83413088171427,62.849119973657324,49.46500769209176,45.8838318206825
40.12397113795548,61.256289696319264,58.80853987976539,43.287867246006535,54.38284504948995,47.28578847174169,51.68312973425582,49.10477349996851,31.877949822908608,58.32570258010616,38.26999828829361,46.86422469134576,39.86297173193032,56.44570039246706,44.85633604765199,32.62288542777135
30.010012020930027,46.84265262267597,48.16673657502539,63.96003574248198,71.5134217387979,41.39599746259348,33.99351808035388,52.030781448458335,49.98900782689361,44.88369854979156,36.083197053475,57.683511052253806,60.927456482578506,39.91851690888015,61.871328341645814,50.87752855445612
58.75439392757048,58.26173373956963,50.274102204980984,42.663176746872985,33.62303836601213,44.98282942949567,44.62127993727734,43.99592310780621,55.842652545395005,41.8932978063529,53.7884187608654,50.83645274802462,33.78553407041641,35.18951597667122,52.51839630934258,73.73779252562063
60.2934939583792,51.440911519734904,37.178069812269705,55.787852348852056,38.62747460490173,63.61329496390845,32.08819096400983,51.31030395885995,66.27868017996701,19.690057410731733,65.12230499155696,34.16185449925828,51.577992104042494,23.620871975206992,56.56680477900682,56.00023528931385
62.46757991778476,28.35236500678565,50.54282990838532,73.3103719696981,73.13801207107844,54.924664112495016,50.531357882598286,49.01710575337661,38.081976430321994,47.076821928565174,71.93588717291628,29.984245356682344,59.44194063901077,61.76696710439181,47.458547876913855,53.03347550473761
45.09613412742898,53.646076252662716,47.86423026799905,40.53269818932778,42.26316787727075,56.41928117400259,45.19029994285911,54.838706663657426,62.41735643061113,68.40755767862525,45.64129048860451,58.8410566464308,29.814923776661292,37.309183595583136,54.33597278351958,59.50911070928203
54.96816396147987,53.29948920002774,53.468790930464614,54.690524395863065,39.53540310876586,46.83586259371695,49.70363933597543,45.278812461871816,49.40660012514415,43.039673987568165,51.96271138100609,33.61586344999216,43.87224640702137,44.72759326324492,59.64052699411948,46.824809259217936
63.25241110392721,43.25323003318203,54.180288590671225,54.96544147139707,53.896959276680825,47.506038973242475,46.503644387114626,52.763551353461594,36.104726972576564,31.038959956797896,45.13260599419026,51.558250393592424,22.13607683185638,49.24498206000469,30.320336752523332,45.7176453330768
50.41570370663833,71.44290636571314,57.36579796061537,37.03473700789503,40.52983219181255,43.69084957567694,37.01872991861465,55.81670730408213,62.981192614212915,39.40934208266853,24.28642319718666,48.71186529970308,47.46502127847102,51.726677092171876,27.01977925829651,46.96339768870205
49.82178613769847,45.55945351145268,50.71098857874526,42.14704398698377,35.117629211366065,57.867011439584694,42.075263719978075,58.75113227540639,56.55712786782641,52.14870105099419,55.74061191459527,51.02373461835221,32.581663640540405,47.274306741916135,60.39943222617471,45.945356676188595
41.11009327628782,41.13680273326697,34.09507242902496,42.49503145367035,33.927949882601496,44.97252272483094,57.924526010177104,44.597024964971595,52.97299395086159,45.508700630306855,61.49307606215427,40.80712043353505,62.26332855051219,53.31410426138515,63.824504608190885,48.77253772943049
36.223210686626985,48.82088942711727,44.67786899439312,53.87163587247228,65.3864827148182,62.885918664267116,55.079634387253954,59.36854435326081,47.259769276767514,58.366544392845995,44.424686564857446,67.77217613715209,50.651764884595146,52.83848887272767,53.525267137273055,43.55825476327223
49.625198353568756,49.59466742738058,52.888036781028845,50.03811391151853,38.69441346348469,52.77133761277016,42.35320049472398,65.7611418196903,75.40290678772776,46.15617048116968,46.46178179148211,45.178715900611785,74.14932602637069,59.07597144959044,44.7334298394476,53.839782417786566
59.59210365433127,61.66220936311322,46.071067855138224,53.00128161864923,34.66974529019201,49.979637176939576,47.00860616057484,57.19088335941783,52.73157369750519,66.12620678052647,30.932138953358063,48.01332944074281,39.99584653961419,50.1619222100802,56.489942507157615,48.88937224029814
45.621811648709325,41.24997763416173,55.419070114305384,42.10217073299238,46.781010208565114,18.85094639326708,36.49412552645005,54.02959988560748,55.69258697887169,44.84781276818475,39.0047073968053,59.495374394250454,43.0448147151983,48.02148516389097,45.803427517178136,49.15454522876982
60.184178036251325,49.448474380886694,51.74079043647367,34.833662916005274,42.601971854317874,43.93123725732663,55.23813839859036,45.49007139152027,45.613310391650835,64.11939329480617,46.132784942382735,18.21977224237073,31.18553210204798,49.72372171500677,53.09585374538247,57.36652947402165
40.909493946617395,43.35549050311223,30.25513939218807,72.11234456417465,70.28105569415874,51.57484362434708,39.248743394635696,46.94106427055325,53.38255329483429,62.63624011797489,44.65230656754473,51.69246382599752,59.7360930945935,56.30430943558806,61.51887913267741,50.666242283787014
55.56499064888238,59.26480606565931,53.357950294050106,46.55747027289018,57.58727109367751,62.58348650377794,58.00701768837508,53.19374291700928,56.85479572039375,48.6228267564549,45.965338782654655,49.61435688656579,55.893915747112814,38.62999927351278,41.52146833750842,44.39599312462829
33.204748703050136,52.85699488255615,57.73712471429289,56.20506172055487,57.69744309134571,32.0470903681604,47.89668877819789,62.50643361517527,56.955026189642744,30.8901712562947,57.54419316783034,44.80121209274148,49.08872008975264,58.724590232992284,49.884709960742,68.14454091780054
45.618034938397756,58.1155984851669,46.01685693661775,54.2250194537521,52.27671212393544,63.89874485415588,47.098333067775386,50.46595172177047,50.222097814658376,55.63601552500986,42.894341214105395,59.74722766594973,57.7191988855381,51.975981456569826,59.24161291833062,45.86546646014312
60.732363282625656,49.37556742699762,58.3356094144842,45.9672198203688,34.67855801350661,33.93587009892616,37.98828680856617,49.38626936628476,55.545005164714695,38.633616475713794,52.13448083197469,54.25169936131138,47.80738380098558,56.00402658056632,59.46826500388386,55.2343669369158
32.831187302309715,41.81901878949496,56.35418155173211,78.37187276702059,57.37485297611436,50.489394949206044,40.19562906843012,48.43562053095637,51.68985270659342,50.484502288380604,52.056048215818464,51.88867828260273,62.54625752771636,56.18231421863129,48.87769461556664,67.79958820796098
46.411897886043846,64.60129625634676,36.75749467159561,38.95205325793563,50.60676672990524,55.487746858791596,46.151361021768864,46.676563089146775,38.228026012821594,58.596962578814896,46.65232689020612,55.21749215071451,52.70235124890022,47.227046101917146,61.53642630863315,67.23287911162019
68.11117313572596,43.804110397659485,40.229177768476546,45.5186479719003,46.84798467239942,59.22127405543729,40.7925802482188,64.19813130631178,29.205770515370332,49.281762421371226,48.72398522262704,41.61385308122103,50.740835906301754,38.21326608897216,54.453517859968734,41.80448198376733
45.502570633473795,52.74779744315882,41.90678955883202,42.97668044336149,55.724281022010175,55.47161760919557,48.58350259830104,61.081024315819654,54.4024138393746,51.9247774490105,47.95783774479747,53.80532581533932,38.81700499073257,50.81894064032553,38.528405935783454,50.243415777621394
38.68263151158816,58.470510391471706,46.62817953307162,54.76749064309518,53.862599825516625,26.23298609348106,47.71372444080045,53.14460784081909,46.749106389649924,25.496985649027884,56.64072405739406,33.39938165942549,62.63508991002736,55.32166616777503,33.4144256006313,32.389605862671495
51.04694274531583,54.70453438157061,38.84713263878099,47.19527964808771,43.55311430168691,56.5136128570865,32.92410233932324,51.66497243582638,57.73761588948647,57.44487862591646,61.80553792384566,57.30239127714291,53.81739641693647,48.46257171502788,71.02976898103645,56.75134503551255
53.125115033412854,51.84254236075888,47.37089865658675,49.19175325116521,33.86816715797527,52.17469069560014,30.279785414708392,43.30829018732584,48.006168828559495,40.15832333521752,45.611799717797695,43.61123871803029,53.76976719509266,59.43347038826942,54.19816405417207,43.17295932778231
58.62293221720546,48.69414857517783,56.30989310717401,49.13715069371485,39.493356722707105,43.27306145652719,40.05872349096146,55.06943846416269,48.98968483724701,60.081756713624586,37.69099110106634,54.6650094694256,55.123541018158086,45.090013060458396,50.173060915982646,44.25047210969494
73.82096117357524,44.446786133093916,52.20383894609432,42.23180178341736,56.44673602460035,52.6620336623399,29.30763346051023,58.97732289924097,39.98545626957039,31.626068141110235,54.3677948362168,45.802769701143134,45.711841699601614,54.92370338420191,50.05889816283816,47.45742720254305
55.45350207832776,56.593164315479136,53.91445153313071,59.42059785147119,59.98486065318864,60.75529942325851,66.2116583265135,54.996288939892004,43.467045797285444,46.3798160358898,51.74811402014862,45.39700298601445,35.34309624445116,58.196669347685955,53.51586770601968,55.8992188919203
45.189745502167135,54.85243839826936,49.315609760073535,56.380338270819855,63.79403126125517,51.36890778752606,39.0998256722869,33.443534554176445,61.62279328696509,36.749043886752695,67.27028513412282,55.960564109711505,50.2124607182013,41.3658963000545,68.29946722484978,55.69088581392938
55.28048926004162,48.365057325705905,81.40952994842586,63.69257025562844,61.18808178642502,35.625950422838386,63.73688966262847,54.70801037388175,57.61989969854284,57.38599082603536,51.35422628241378,52.58454779398378,52.04682183052476,56.89873302814192,62.27005442116628,51.05424783226036
72.16702547226082,54.623764735465315,55.386550317091704,55.74486613208931,69.45225601032287,40.04583368735912,68.44164856719064,46.94388019400517,24.99180275161884,47.69735476693604,45.84326004181091,44.69527174154975,44.26138220207567,59.552610547906795,56.65900837564611,53.31494715648964
52.37237280182887,54.67392613303369,58.88069216118366,45.98294899884832,48.53070939442205,45.31102131494995,55.752737306084555,51.75596718977454,29.57621244162281,42.18316575447985,51.34746951337071,47.74730494713788,57.94417281268717,38.5531230007435,38.27593775729527,50.07893303301603
47.290549552428985,59.59661534211809,59.83118959994451,52.21407331145797,44.14332669237564,50.66333664903292,70.3178083432136,66.40420249129943,49.98785833419211,48.88818581043885,59.553435865082385,38.111460803153136,67.3217867037066,51.44414619198903,45.25937567163201,41.86015224461873
63.12761814392501,51.7962454273859,68.4023550086954,25.40925987445785,41.24967800248867,41.62854217201281,75.6354766722119,38.12600272768582,33.72343954636706,60.904070625671324,49.80388605106049,59.98953406140374,40.81719138753468,54.68378912303952,58.44434233251084,51.36854305326769
33.918912407208396,48.65638251777778,53.84129115763878,66.08298096871135,51.13036803235775,59.44406604670538,52.64570425383604,53.97973042471496,47.09916612224054,65.71535612805398,59.40039102316001,47.653706141512096,38.81088532708427,49.61627058631002,54.842276172833074,43.56093289729143
47.31455168218939,32.30316129677322,47.357226264197706,39.554796421016114,65.56206439706423,50.77064383223456,49.38525604198638,43.5322836846586,56.88237409120213,59.2560776803068,63.7044157437665,62.06472175265255,71.43592921418337,40.906693257638686,51.349664781040744,53.131722462679704
56.75740698468823,39.80962349167159,34.57466335521103,59.95270166789832,56.86767743729024,42.38348056962141,59.60231520349522,50.41523929617278,60.319512136448,46.72851014666484,44.71505172067871,35.948460362554506,51.14300675709419,70.09165356913641,59.862798320878696,30.005217460305115
63.340387133237435,49.69811112485686,40.6801092697258,52.620803554104306,56.28566920698908,61.60535426937966,27.50948539959674,50.59947807455779,41.65952675778703,61.6441546572892,42.45260829211462,46.336142613499824,66.77682072621704,53.70057785818974,55.061079359281635,62.089077855562955
54.66071259715938,44.14640068901143,49.58610197672501,52.709313214325384,49.38719437879307,38.14299019989438,73.45538282153149,58.23358794432677,53.80955608164724,40.321086267711664,52.010108490763756,31.711682989677083,61.45900941378133,43.81380139148236,56.20352656639404,33.784738070002405
48.02958238754027,38.13953983179789,41.38151444190352,65.93320314975496,69.8266420041161,31.21994299844069,56.59715565762693,40.957257231405734,76.76558082867041,66.18161095543755,50.71306518501796,39.43951704747322,57.12287624165425,59.406577733072716,46.85003158709658,54.51205898024602
35.71154254667655,46.18500875548773,50.53085485684525,43.130211791267996,57.67985727108428,56.003163536672666,46.864693122053,46.75318939656017,51.606625790167485,55.801653009056295,40.9888202359081,43.88116935811297,37.92679199192648,51.798908712898836,42.97784314513398,59.43898292479271
42.690710470054334,50.783237372973325,31.12484929133941,56.814555088731154,50.5280009704396,39.07857568379168,31.247893436822206,50.911327677985575,56.820847439328745,41.470354758592954,51.16920854227786,44.38912559724597,48.51352652233477,47.48726446813673,59.06559554686856,55.370929638176484
