Air Quality Index (AQI),Carbon Dioxide (CO2) Emissions,Methane (CH4) Emissions,Nitrous Oxide (N2O) Emissions,Particulate Matter (PM2.5 and PM10),Ozone (O3) Concentration,Water Quality Index (WQI),Biodiversity Index,Deforestation Rate,Soil Erosion Rate,Waste Generation Rate,Recycling Rate,Energy Consumption,Renewable Energy Usage,Water Consumption,Land Use Change
50.92333026835854,52.86706745785573,41.96720956005141,48.607328528266926,41.70200596587624,37.15063934831497,51.18197306583485,52.864514084192415,35.632235580562295,55.325848871447846,57.71231357145036,58.739218761992035,56.161789477835484,33.30389628020657,46.80479268563524,32.48314050169073
43.743429623960175,55.2567439200737,74.38333622520985,55.40493540658075,41.15368380961215,47.055606830992524,43.85290768291416,53.49204743677592,54.15035018964713,63.36697299714334,56.437538154105425,48.65638011804863,30.877293879986603,50.625971075025426,53.10202945455028,58.741491206524785
37.49867145114448,64.06917288022301,32.93765093730324,43.783351022798875,42.920583487150125,56.39249575997655,60.0713722379804,48.91881671649563,31.228509040321434,44.27001694827922,39.630452358461625,47.38123472905519,49.21924409359312,44.72424722154555,31.009836706424444,55.03316913712772
67.21100130512758,43.53231562199381,65.29454957420184,37.50333816777486,61.723987272873,51.51526690288289,63.9840267013802,50.739787678088284,44.44504083278999,70.19875352704425,39.76758287946221,57.96758846703845,62.64269872938486,52.00833567844005,54.43419901344705,38.195054812816544
53.91469876641696,39.26543769770228,45.159722821273235,38.84677053145012,47.34706438795952,53.21617170069167,52.75952568272493,57.06478260895316,43.62358504485263,42.3299529732939,62.45527131675467,49.271698087328915,64.30120967198454,60.264757461588516,43.29259350911228,57.80312687541821
45.9941462503736,61.2120900611757,61.17013481608135,45.53465679246343,63.63265886561091,15.130871150938965,55.53605223409321,56.84059339915039,61.28961856638399,50.0482966945963,40.68348700240654,55.22391105013857,41.047817424849704,40.51918963357063,37.2392539855902,52.86012485009091
66.82100783978908,56.09879246813696,39.90903720467149,49.54136677332057,50.76744002828565,66.56014270035709,48.076811319179335,42.08951451365327,31.56354241218092,49.386427030202306,60.44671457430074,56.39663937584494,34.43330570527364,21.29163155305992,49.19432303805657,66.47688890396633
41.26679380462183,49.651117350705235,37.560431765010534,40.62024541262581,50.492765733838944,31.109331038872178,68.66236762280609,43.09764738125463,49.80416627934105,31.398925335414642,49.202431724004555,42.32532964746992,27.671072820635118,48.69334148227323,57.392772481013814,60.647249040737094
45.771682085924255,42.13345845316868,43.556266585366785,40.28248217320223,69.23033983498739,48.78139424625175,35.35106654739097,42.49330646000502,45.15917684508837,56.43588136003652,40.51502995823887,53.92995641278324,37.03513530560019,54.99428726255246,65.43560022786224,60.11104660151233
47.4838155896441,40.818523964294535,61.25388838307312,52.331631829226765,52.66413740766109,58.08538384445401,59.510673736040715,52.60404226864344,54.077141752412224,64.9891985807081,51.917788374504696,48.05321302262572,47.90573555502687,35.2257381390086,63.51596675407471,58.725449113126096
51.218222908645224,36.04344243330999,49.244244899034065,58.17553898384859,60.529284943792625,58.27208286769071,48.77794650018939,55.5579677232921,42.62131941221646,48.708339186262,44.78582430705551,34.6951360548,51.21266097357628,52.003441104957005,55.46846262272037,50.65447769704005
66.98966592682375,52.87292077633435,48.3144521009517,49.68891723769552,39.45641715590485,63.786670555944994,52.63374271051075,53.11161603017174,52.17786817525914,41.907489157950025,34.72265537093547,43.526390769191046,43.79513483461263,50.14014081176969,78.5350877957555,43.60719568239472
44.956799560376034,61.661047530242335,32.566624352850845,40.1719698294996,54.44110443333455,47.79122185718304,38.759547354638094,52.27811543456104,61.51850973022784,62.84954195839084,44.297763451023094,66.02325713611582,48.954012443653326,46.381181036745865,53.45354804941853,36.83716039452791
53.60614571339495,48.147791254974834,52.92448081722462,31.04089777972367,42.469640785509085,62.05281203372611,41.81755081216338,43.99450846433484,40.35681199759768,69.25289266561148,59.26283561327272,48.78669807098729,48.303617802636495,63.09927449132513,61.34268366761228,55.537381500018085
61.50878898998019,34.38395648370955,50.626795016710425,50.98544664514199,44.760137481427684,58.62295106147572,63.94965840475086,47.63538460518818,40.886362444663874,31.25821298007144,46.75234056978701,51.28740285887719,61.50716839322256,51.36880326825439,46.90549898867855,59.73283899378891
38.198632733839204,41.98987464996068,36.811928595089526,53.20723454436097,40.51049798408973,31.933937285428772,46.312233831841525,47.510650446651994,58.12538821327324,31.707170246056982,45.425937348631145,51.121236382695635,56.50412021855909,60.01011445365851,39.14612707219515,38.91784043814836
52.97185862432302,49.34053660151069,48.648436952616684,42.97330606111855,39.104008778071666,56.57479087802177,45.93776055333977,38.95868623559906,74.03361001485237,59.760157424809286,53.85176992779956,49.22181228342526,55.84043952829811,56.27945887875393,44.303879542602964,45.030412270585174
66.48346634743481,48.19241611632614,55.45709571385808,53.22527589815333,41.78404786060848,49.13567352493451,35.46775227768484,48.667725185738874,51.574622761079006,41.77538945257665,35.363315287862235,52.38596226259343,50.966930946813896,40.730989212890044,39.39019421840098,48.94782844808777
47.06276734047122,46.937184472024555,34.79463890096953,49.43339601111277,68.40415976584697,59.29540589160246,67.64248041408669,52.225466475503936,49.45351022985542,61.36522136309118,60.630542100253365,40.46965061868564,48.427858564707094,52.506769300288475,26.1303999570611,54.59545483115485
50.576002617687,33.55612325927725,38.843208317710626,63.053895097129114,63.13986185520517,32.49552319034763,36.59449070349297,26.263393665130042,36.08748565133965,40.666732211001474,46.617689921555346,51.744011474077624,57.51755151797132,61.00653844285815,72.24338326065235,59.6883258670761
57.01896142783955,40.16030542215859,42.02179123467356,55.036915888123325,36.6784122631672,38.626857533013386,43.22874477734985,59.80314639926339,48.538136163893704,54.9282995667215,56.095936468575175,37.95407403637931,44.810602573304784,41.90341476874785,45.08439698545472,57.7102572532272
61.33905211361612,50.94884471588302,63.45318927754618,36.56186053901541,47.30137533251552,50.90155309999841,44.59008179700758,53.798066060617586,59.13930694356135,66.91567970031102,44.39487740749968,41.20076330677335,40.449437763090046,48.405322422972816,48.193224574974316,50.2188328332554
60.92451420466397,44.41709254633718,64.6738422756841,46.82530666723237,41.85390940453058,59.231690676965165,50.71068930797948,36.98805321936725,54.72590031641066,32.78524960170538,54.264581418344676,40.578436337049816,43.30987107904114,50.980424264521666,61.59646627543573,53.86452844285885
50.4076403977783,50.77521799221533,48.37820896508327,47.667861314563005,33.201488723158626,36.5183598700979,44.67337779474792,47.633817223286755,38.17360998467096,51.35267415537824,42.87782853120679,68.2268203189484,32.598232284735694,57.870782408922615,48.29291600330156,55.83244561783759
49.311713402888024,35.13583947404406,45.12904404137963,40.15136997662602,33.67217134904216,54.50099203409899,56.455386604978216,35.734201937111045,38.08170185991838,59.812690810875196,51.29950026533729,59.19934590193932,52.41165109022695,39.68054266194422,50.982661638663906,61.80373348969928
44.742822051233645,54.591654809060714,49.34857622206592,46.22556767465326,56.667631261204995,38.54803953168913,45.255557952057636,52.13855316624625,59.7128872469946,50.16983892850975,49.04134314870799,63.77244658685826,60.739920034141335,65.0677724581576,34.33475021585308,53.45154098988761
54.438892270577256,49.35610841928131,41.739199282953294,36.060706110973,37.34891489436485,55.57077327080437,45.110560742666095,57.13397447614018,68.9836128491386,48.55688341752382,59.98599768506223,66.30243331582729,62.9386049961316,49.458767603326926,50.927455281205894,58.86736217974496
53.33233016129479,47.14697295431534,28.879600805182047,59.89973585302332,61.89909906508592,57.767597918455174,47.96551286262449,34.12336541654903,58.21146473692005,56.66260512802988,53.363794987117046,69.59142440997584,47.25127155795676,56.02464490024899,48.241474062124915,58.50118378938157
47.24997906119827,55.98276294860669,42.91863745569674,32.23470457522697,38.320612119493696,29.844614670637675,72.58964125398043,51.44196712697169,55.11160387815019,36.802928210809384,36.88129795959192,34.21528902258369,44.29534421263564,57.059028172210255,60.993758006218826,42.21788764343246
44.17118886891605,46.48267979550218,41.61014086667301,40.1319336990383,62.43038728563833,37.635989285873926,56.957023804307404,52.596239216259896,67.53351007779696,68.78347329793144,54.150027661169524,62.66267768564186,69.59463947733805,32.6169308110203,63.42147767228014,39.74126736814904
50.454659275591645,64.75057123382012,56.989533284370715,59.37464218978881,53.414535315412216,64.43769841500912,51.20315002402036,44.922648377972514,48.55200981068121,62.542291245336884,28.837545666563358,39.6222510687289,28.340935045601583,44.78746356757281,56.87871371519143,46.71565535321422
40.39093956494986,43.094432806001194,34.151941486868544,52.5258265723535,38.182938692395496,37.54837552018648,49.12071593082456,35.204018255614436,57.5042035751415,61.952055061483605,49.28472821797787,52.28538163623261,50.42105674223277,50.27764259816,42.108729358530056,50.39935480708733
55.58063518270928,41.163851978163024,53.470673588272874,47.72954500877528,36.77221907641463,55.61189023806791,55.81535479817149,41.96330023198276,46.5047865261883,56.534958339484774,54.27683971204927,57.77563239179662,66.38366577766652,41.82480645226718,45.65096833723456,54.016774576265355
46.82542596352026,57.96385134923577,49.69260043083265,44.38346463560848,55.00824827043487,50.38898611445294,44.015325281386524,45.68055647861803,54.47041662481128,46.58211632713157,54.732476013918294,26.120780037668506,39.71882063942097,44.20711200208444,76.597754410163,64.07064616197084
41.425272856391004,58.38870045821211,43.709876996736924,58.144372857949065,41.75914973484043,46.41807253621068,23.822010768983283,53.914810599527584,58.89563028312449,51.13805505164095,61.28542937836894,54.6113254967757,47.28047212453446,63.47470365189155,41.07600208550462,59.76704602620549
67.3462244622106,46.2516343072824,47.09025961949994,63.46025046412867,57.98977452131721,27.15573213686624,39.445515649271805,52.33301999162751,50.9508560636717,52.33364498695774,59.5482159741,43.0699003798496,34.86356340026461,36.03322097077574,59.830958259872375,52.21422668971991
49.23308836676154,49.52826237658224,70.23148851723741,51.08520282947441,40.07643479371586,45.0169916145496,59.074979581807575,72.25603151854594,39.034766053808305,49.84794587779869,37.415526933418306,30.29714849273497,42.63043288757521,49.97679164808032,64.57591853911123,46.01953738686744
70.4824458118497,50.75114051483156,39.04320837822341,53.45299240871325,54.67361587631507,58.46738630966617,33.71200160517759,30.705937725264796,52.810933521173666,64.36830555944931,46.1492127886078,40.11810574687159,55.75968064617818,59.394864765606115,33.57464440499696,45.84784448023113
62.37706911582005,63.02562937237167,53.00706066242577,46.642485304742145,63.574931938316276,32.32603219296327,53.19498411413434,51.699233041466314,42.55455834087827,46.15053966159618,58.11382143404781,46.433737748171,54.239935344580246,47.99418938089842,59.042540038174934,48.175860319639064
65.85500999960054,39.897870493710684,56.99180568546859,46.59302249809693,62.824382175717886,52.1007266312686,43.07530512576689,42.72950838830806,37.85613071750243,44.43499775893871,58.571041715682306,66.64033489036464,43.6218269324322,62.759500432295425,48.71300337962941,48.01144717122197
65.66504691099871,31.132750969706166,45.67819109119235,59.875186647086025,50.954990068823975,53.34643172580961,50.99095634092139,52.56694941235734,58.849500512311764,37.207104328556824,45.83084280591696,47.57692543036279,45.33356478364536,45.357885304622116,50.52310974491841,63.66851590286629
24.644470041116048,47.13094542529225,44.83079122296658,62.5499975866751,63.53848956685815,42.387207353701136,45.31628721164524,50.091039088956265,42.189475562139236,51.80716741541377,54.51037717561354,51.29976265579671,42.2347595022897,40.210017659131054,48.918444803992884,69.63162317485052
68.16599795092813,45.93355725865997,54.56993195415514,50.085508714512116,42.42306449952512,43.76588121764303,56.2732025640968,74.58454696314483,62.15957630536024,46.857734664779485,49.41443306255153,51.83592878706409,70.59639407493329,53.35927596560714,34.67095695520882,61.553615979822865
51.15388416741446,48.23439145995041,48.28643879557222,49.97629661291116,56.5635154199698,46.522261798632144,65.43797852447503,56.2977266764301,44.13297693039293,43.12632650834171,60.535516404273864,53.50418745029448,61.54972472342579,45.33399579278795,50.547840013771946,39.268936039753555
65.50954954802961,53.76674241203503,27.124738687223324,63.10056006996078,35.93772358676436,48.35006608419828,58.68696494353681,48.03599814062827,55.6358417171319,55.45345308337616,48.23426129611117,55.41998654638332,33.81348384030104,50.0400351288947,48.714063334892735,56.27440167428663
49.531830310504546,57.37064017555945,57.56693149220379,39.872215238988986,37.32485153161346,61.9804146392298,70.49915922506565,54.129956582937766,56.696746584375255,40.501804568649625,46.003423659509124,63.26130399434881,42.39332060789362,80.11980287846718,40.27671708270264,46.92967522038941
61.15896883567206,41.37688830052276,51.659731677228315,36.20182066844266,53.586452000811356,53.738957640426044,60.68337752807516,45.555833453351205,31.722537232673204,45.819640757456796,64.30704458839709,46.29923744208679,43.15124395407952,50.4808837555319,59.15367630318339,65.34152908710671
57.59359543379007,44.26954594620179,45.32687893156564,61.8681048057213,65.07665318338258,42.232705313233545,47.58848679753026,50.12032117281732,58.90821987748248,63.18445120923316,67.34296576903279,53.156144487290355,56.16239899421259,50.27523716941219,61.98065040399713,48.32905877156373
69.56660941613124,50.852218258719816,58.73010798727715,60.955067111604045,37.020334240802356,62.58794537718421,61.79665258658581,34.72200743676579,52.284761510819195,43.71358739047348,43.40593368893035,52.75401350333203,47.02826548884076,28.427410404104137,42.51835694693442,50.171339553510236
32.9020325704062,52.42594077044872,54.872802435638846,45.569950523067725,41.106168265754775,45.39893507943454,58.57061467988652,60.73563027345514,37.44678419490234,56.99745846470516,55.45698872066442,44.43029705659761,44.07791605827786,46.64514503062634,54.20956520619364,42.47400480604678
54.447666702125,50.590569389711284,38.07713194705906,41.76025499157893,36.52872202001427,45.273799857580244,46.12127863784451,57.853584118623765,48.677028032581,44.235261247311385,45.272823580128915,54.76000929458694,35.95627766116702,54.527109142882644,66.70305585453058,58.90192442569304
39.83661613645457,62.43727029015061,58.44547904855537,78.50786378572127,41.19944901252123,41.143155196072875,54.351692354560655,37.67443219271168,34.78402471600583,69.08331299052351,49.52233474053025,55.694800923494455,43.07274707889955,48.94473875862083,45.80980544152712,48.088952280579115
58.35291296501861,28.732724183746438,48.13718521370521,43.17960177021914,52.395696371096115,57.194017244404584,52.15958977566842,46.77144163397605,51.30741769720455,49.90383602070862,59.02536144427041,54.99033343393633,48.66332292635922,44.93573170918761,52.133962052821495,53.80171400702032
63.108014576896934,45.14615739366906,58.52236113275639,43.48345697642305,59.663705054715024,48.76284359442905,44.25356559428059,62.60922470209053,49.48176388749729,42.290518663897814,37.413987899374675,40.665310197852435,34.13057533452558,54.39693424900751,50.580077381710886,53.67618859111675
44.710142186639175,74.90196235420888,29.59714521467069,67.83218811990633,54.33437195902148,48.38589869962652,56.31862168930459,57.827212168972196,57.36266587274616,40.84779095965071,55.86852299315821,52.53085973321295,49.099868199325364,49.910758406544076,57.06184029148632,44.02300577988849
52.207909216111474,66.24076353523827,48.95942149024473,50.089704586941195,44.21122267400747,59.484594776260664,34.47048857662143,48.65571297984232,41.261524896620486,53.956455504872594,46.395994548985456,44.54692842219574,54.24675550605064,43.1718424313038,48.883186792373465,48.56969504423077
46.31305240016224,50.68899260178165,55.641033369787934,78.89884770729591,52.341305743088725,38.117793724005836,55.71083833144747,44.73168938898921,40.487355094378366,43.16042209664293,45.137155494179595,51.522454967140646,71.6730459788545,52.68531131499241,56.16272333104327,68.45206764013192
40.88226660224303,47.8219027104383,49.72266336838433,55.33750970115334,47.009540122082676,59.91979634289582,53.49278233099406,57.46280250757729,42.3102980134192,50.34042702302427,52.296259230792046,41.52230535596131,38.8002879262799,64.9850661876904,55.42462909309575,69.88588492504297
49.53466224658609,41.02311144581189,60.71222126710105,54.32422515188001,25.120306247024686,47.531429048421415,55.31371564311021,50.16477072198466,52.04492778368633,47.71231632597612,43.39816107883873,46.06353004759345,45.11968224671123,37.269710798751305,49.34587552148369,61.84491845785205
51.4272964227569,42.7562885989808,51.30949088864047,52.5323666594149,36.050477054135435,30.81493911866778,52.4722007713318,48.82148366037174,66.24326307924846,53.089823094000806,56.96854805446905,63.23322012064165,52.53640499726631,49.5566552251344,68.68357185455818,46.48759899776377
32.70168674304334,50.748208120643284,57.52118710098019,23.00751850831208,47.464391989436244,23.30877412264398,58.14814093704613,59.143149113940844,52.718650829713,61.42209138579599,50.181021621316106,49.7004881512422,51.41027264755172,26.27228664812888,59.56631132204912,61.48478952769881
61.85871177559284,48.66731025294801,58.30897289993865,54.50773752750096,61.95820095404206,60.857831965106314,49.20896807094384,32.38564059531814,60.93214601379875,51.410733574608955,51.79592474134289,50.1246206605827,69.7944074469444,57.485174113951444,43.77582485495975,44.44573750182292
53.252034404266276,44.50352243589827,55.08313346914391,64.49898689945366,47.68727889525378,66.07177959615343,25.87834999065891,36.626025909348066,52.584253537804166,48.84420647004695,56.298547079053435,50.15207792460296,57.227039943548796,55.03508751885953,46.37401901099312,58.4459415471475
48.72984947523616,39.06405947426314,54.085435872701495,41.703297021886215,53.88348071985628,40.81305564486715,55.329963285681885,59.290703836110694,42.1001308824909,50.493414754608104,61.4362968981426,55.161998374670105,26.504722354100107,46.23988156064383,40.359000585506855,40.9571463486053
56.34106701928333,61.62186356488053,75.13609651364186,49.77430211297016,56.10766102427183,42.427772326706716,59.50588340909431,43.060513724352596,39.12592616999571,38.496480494262414,50.22189276843241,51.04000814295822,46.644238302064075,59.66883855490725,57.42724323615376,34.60349324102252
56.46212727422276,53.55555571961206,33.65439788909905,48.54223327807751,51.90668419638878,33.54788404888749,49.69022170480195,62.81180482546171,37.39234918942868,42.926729676637756,44.64649153209527,41.086065858106416,44.82078479568487,42.4680824135887,49.65346691873706,74.09399451684101
42.557651951319826,62.08715796246116,56.809699173392055,44.394232290800744,34.44470682270332,62.35595860095775,37.25331602866894,56.25371047078094,57.577742496186744,36.281178892677595,43.73782360973351,70.31747731013225,43.36820716025313,50.893105297857524,63.87985513138565,60.135656465566726
48.81919237321391,61.98743053986878,38.93351795595395,40.865411977869144,54.29647035336019,58.030286703469095,57.04560116565963,45.764321359984805,60.07293005176014,71.49341736219912,40.4386099293658,52.20601974619837,47.61556153660394,57.57291695007842,63.048249621425356,71.39492328092975
49.94268798620957,54.30047523639484,60.160088711574595,34.22308703747923,60.39842962689677,42.375309223834016,49.22529137360736,63.178316186522466,71.72873804856991,55.39588870692704,43.04943441847661,50.94769237685064,48.684841747463835,50.99243291970885,60.16329005992852,65.84041446945939
49.182045610087165,51.49010894566092,44.521401256774205,42.341601417766206,35.22690290503962,57.10578712487862,29.928315005856653,37.836595133512674,53.67894485660464,47.1132775103857,38.27103890379652,40.80776980980146,59.77230220671413,60.66201035889639,52.50700001485481,41.67771902211047
60.22286699126364,64.9079738229178,35.84679343311409,39.01892603839598,40.90957257277993,36.901024847871525,44.598540324927406,48.514128500344185,43.78578629001525,52.33104332310251,50.029719991437304,56.36789351273409,53.926565504030286,57.930747084156174,50.873936991689504,44.0374930379169
39.040713123121755,72.69010479105172,42.561420869085076,58.25993292079999,64.25153867900734,63.51859922798501,66.47339118917634,60.89029393781688,40.26143898288144,37.06744861626674,71.30262514929092,52.98730290485675,39.15670498518042,35.67465603682625,61.056287511905936,65.59595234181282
45.566712389951704,57.23356306306507,61.64736146222128,41.23203430387076,53.18123445972863,40.64051057117099,48.60735362339703,36.70496942952097,47.662181441104465,39.61293085108167,41.726344195454935,53.27268943466716,33.30201705646168,64.48089777665228,50.934518520575,60.67408283620293
62.6114217332955,47.50516336434237,36.13388845509978,73.9593487767545,52.791580602206636,65.09879889328018,39.89787307924848,54.76203032579571,35.822783030796685,63.25287683634361,45.51207740422413,70.83782566219443,30.172817157169632,43.47748161017104,50.66472832421358,58.82389365968176
41.21607738934031,36.93539907910832,53.99637822325308,53.46974834941714,53.088981204032635,56.19184373912991,47.78047526807601,39.358463665570596,60.622508874241426,47.31257323274657,41.72851680994765,68.15253812429673,55.12550175707792,47.630723395081134,44.446950297137185,48.046395254910394
58.71245503341524,43.65103823598715,54.433784545294,69.64661331285924,56.00792566503398,59.24401649940123,46.330217409618896,42.99910107276053,47.18887079162379,45.39322848230337,53.02662030796826,42.52489915387757,56.41993871186542,38.22690529000893,49.59268028365976,56.058938672938346
55.54580894048349,48.8702653202179,53.72411945849087,58.546324787310525,47.45674984673449,56.42045010022777,57.81376452450512,44.01633926989608,76.44915047283142,47.66750221606138,48.12224755712063,45.01073803827572,63.5712634169765,56.27944603741019,43.515861365928714,58.78309137058232
65.9413185582704,32.528172024878444,44.39002870000585,48.30649592361216,54.50467061101547,28.361589540944795,47.72824305340989,53.9222483415551,40.90960010521084,57.10291269762551,45.41499075345776,56.04814842354722,50.60610877631751,35.69741356996697,46.380554459442926,67.55073797318516
61.60399478474133,42.79475060922983,53.86397777259112,41.20295412593105,43.78569755553425,40.891289220641255,62.98786430440001,60.26283823271113,39.92947333569549,43.414264977797295,55.805779176434626,59.69409766978538,57.072733305394436,35.676222395571024,54.09156027427922,46.24529103790787
37.640888650798644,58.406922069466574,53.70790976820525,51.17186798735743,37.431056860660945,46.99043797825064,52.72397610600623,37.976619058318526,52.539473693696735,29.288664726883447,37.511117113366225,37.613293611053905,63.743047778148295,50.5654911190137,50.950884644390776,51.62652888743025
40.645716230705695,54.70984364894626,39.625934363264115,55.15231003596422,52.946773815896904,84.60947728782259,51.68550260831387,52.01818038432138,49.54848084628505,36.36314030909918,43.43898030026171,40.01822144933285,51.929953196792816,42.81217762633099,39.37138976346394,39.27175196884703
62.91790595037409,53.973689504882486,64.02926390621187,44.31536271378176,45.77919836556489,38.16030365662109,44.012753120344044,44.839149673301144,56.570500453081834,55.16414883399112,56.072079502333025,27.670997099152718,49.90929990302319,48.159083776346954,55.88382991684525,47.182749984600555
49.00477636106297,51.758253477152074,73.62251098465542,40.11287489927693,64.35776465047064,48.25306212209135,38.903794119917954,28.227776677020486,50.90566055054864,36.470537766268,37.841402388623344,60.429785008518216,63.76718935321802,60.5570510339651,44.33713962096802,44.427341446980925
57.89760055076857,45.19964230552551,44.71623276059735,47.58783726166245,54.29829095914626,47.04232095217359,57.506709221093686,69.50335794325451,61.125196290178465,59.47834290260457,54.66031541734046,34.368000279500585,68.14006531982623,57.932919751522334,62.15308396080024,50.09601323107089
50.52790007222965,42.81612600883687,63.46377007908167,54.90940627669837,47.6510002900889,37.15365706237774,59.79684984158461,46.38126425402171,38.00083338923877,31.430866667909388,57.75098652374347,47.114981376047716,50.75730975202739,44.54515643978267,50.83213105752122,42.22697808458711
60.27236440840298,48.91064433932134,49.910988761784104,54.9570280637224,49.54792738714688,36.41248384370516,66.34450966326503,47.350354163472076,55.45801014430079,37.986955148614236,62.967401655878916,49.65611057123319,50.22437072497433,47.01208959459166,52.7887462620016,67.43844057534706
55.15524370822513,52.55972863576867,69.32714846815901,57.31469091438859,57.97450476948127,58.23002868510326,44.349867189216084,49.91521160146711,45.521655485079435,50.85172886542307,61.88649646530562,50.48315145180076,48.40537725393992,44.62234619484469,68.43799563664433,27.011346545355195
